,ask,bid,change,contractSize,contractSymbol,currency,expiration,impliedVolatility,inTheMoney,lastPrice,lastTradeDate,openInterest,percentChange,strike,type,volume,dte,human_time
0,14.1,13.1,1.2699995,REGULAR,IQ180727C00020000,USD,1532649600,2.953127617187499,True,12.57,1532112197,1,11.238934,20.0,call,7,1,2018-07-26 17:00:00
1,8.5,8.1,-2.0599995,REGULAR,IQ180727C00025000,USD,1532649600,1e-05,True,7.59,1532098864,35,-21.347145,25.0,call,10,1,2018-07-26 17:00:00
2,8.6,7.6,0.0,REGULAR,IQ180727C00025500,USD,1532649600,1.7109389453125,True,7.3,1532145485,0,0.0,25.5,call,3,1,2018-07-26 17:00:00
3,11.9,9.1,9.0,REGULAR,IQ180727C00026000,USD,1532649600,5.664065419921874,True,9.0,1531424770,2,100.0,26.0,call,1,1,2018-07-26 17:00:00
4,7.6,6.5,0.0,REGULAR,IQ180727C00026500,USD,1532649600,1.21875390625,True,9.5,1531942607,14,0.0,26.5,call,10,1,2018-07-26 17:00:00
5,6.9,6.0,0.3000002,REGULAR,IQ180727C00027000,USD,1532649600,2.1113328466796872,True,4.9,1532529297,19,6.521744,27.0,call,1,1,2018-07-26 17:00:00
6,6.6,5.5,0.0,REGULAR,IQ180727C00027500,USD,1532649600,1.046879765625,True,5.4,1532355258,138,0.0,27.5,call,3,1,2018-07-26 17:00:00
7,6.0,5.2,-0.099999905,REGULAR,IQ180727C00028000,USD,1532649600,1.210941445312499,True,4.9,1532538114,110,-1.9999981,28.0,call,50,1,2018-07-26 17:00:00
8,5.5,4.4,0.0,REGULAR,IQ180727C00028500,USD,1532649600,1.8671881640625,True,4.11,1532443950,9,0.0,28.5,call,3,1,2018-07-26 17:00:00
9,4.8,4.4,0.51,REGULAR,IQ180727C00029000,USD,1532649600,1.015629921875,True,2.9,1532527303,115,21.338911,29.0,call,2,1,2018-07-26 17:00:00
10,4.4,3.4,0.0,REGULAR,IQ180727C00029500,USD,1532649600,1.460940195312499,True,2.2800000000000002,1532459576,1,0.0,29.5,call,1,1,2018-07-26 17:00:00
11,3.7,3.4,1.85,REGULAR,IQ180727C00030000,USD,1532649600,0.6406285937499999,True,3.5,1532548708,315,112.121216,30.0,call,59,1,2018-07-26 17:00:00
12,3.5,2.55,1.7499999,REGULAR,IQ180727C00030500,USD,1532649600,1.32422212890625,True,3.1,1532547934,12,129.62962,30.5,call,8,1,2018-07-26 17:00:00
13,2.75,2.3,1.3,REGULAR,IQ180727C00031000,USD,1532649600,0.878907460937499,True,2.6,1532548631,429,100.0,31.0,call,470,1,2018-07-26 17:00:00
14,2.6,2.0,1.0,REGULAR,IQ180727C00031500,USD,1532649600,0.820314296874999,True,2.05,1532547686,268,95.2381,31.5,call,404,1,2018-07-26 17:00:00
15,1.9,1.65,1.03,REGULAR,IQ180727C00032000,USD,1532649600,0.66211275390625,True,1.8,1532548785,1706,133.76624,32.0,call,997,1,2018-07-26 17:00:00
16,1.5,1.3,0.79999995,REGULAR,IQ180727C00032500,USD,1532649600,0.6523472265625001,True,1.4,1532548734,922,133.33333,32.5,call,1256,1,2018-07-26 17:00:00
17,1.15,1.0,0.65999997,REGULAR,IQ180727C00033000,USD,1532649600,0.6503941210937499,True,1.06,1532548760,3868,164.99998,33.0,call,4072,1,2018-07-26 17:00:00
18,0.85,0.7000000000000001,0.5,REGULAR,IQ180727C00033500,USD,1532649600,0.62695685546875,True,0.85,1532548646,1087,142.85715,33.5,call,1976,1,2018-07-26 17:00:00
19,0.6000000000000001,0.55,0.35000002,REGULAR,IQ180727C00034000,USD,1532649600,0.6445348046875,False,0.6000000000000001,1532548644,2178,140.00002,34.0,call,1752,1,2018-07-26 17:00:00
20,0.5,0.35000000000000003,0.24,REGULAR,IQ180727C00034500,USD,1532649600,0.666995517578125,False,0.45,1532548788,830,114.28572,34.5,call,936,1,2018-07-26 17:00:00
21,0.35000000000000003,0.2,0.20000002,REGULAR,IQ180727C00035000,USD,1532649600,0.6503941210937499,False,0.30000000000000004,1532548790,4092,200.00003,35.0,call,1211,1,2018-07-26 17:00:00
22,0.25,0.2,0.050000004,REGULAR,IQ180727C00035500,USD,1532649600,0.7070341796875,False,0.15,1532544422,877,50.000008,35.5,call,215,1,2018-07-26 17:00:00
23,0.15,0.1,0.06999999,REGULAR,IQ180727C00036000,USD,1532649600,0.6679720703125,False,0.12,1532548623,2322,139.99998,36.0,call,551,1,2018-07-26 17:00:00
24,0.1,0.05,0.020000003000000002,REGULAR,IQ180727C00036500,USD,1532649600,0.6640658593750001,False,0.1,1532548774,700,25.000006,36.5,call,110,1,2018-07-26 17:00:00
25,0.1,0.0,0.0,REGULAR,IQ180727C00037000,USD,1532649600,0.679690703125,False,0.05,1532548697,1166,0.0,37.0,call,209,1,2018-07-26 17:00:00
26,0.05,0.0,0.030000001000000002,REGULAR,IQ180727C00037500,USD,1532649600,0.6562534375000001,False,0.05,1532548633,593,150.00002,37.5,call,100,1,2018-07-26 17:00:00
27,0.1,0.0,0.020000001,REGULAR,IQ180727C00038000,USD,1532649600,0.820314296874999,False,0.05,1532548706,837,66.66667,38.0,call,33,1,2018-07-26 17:00:00
28,0.05,0.0,0.020000001,REGULAR,IQ180727C00038500,USD,1532649600,0.7812521875,False,0.05,1532526661,246,66.66667,38.5,call,4,1,2018-07-26 17:00:00
29,0.05,0.0,-0.020000001,REGULAR,IQ180727C00039000,USD,1532649600,0.843751562499999,False,0.03,1532542501,330,-40.000004,39.0,call,13,1,2018-07-26 17:00:00
30,0.2,0.1,-0.10999999,REGULAR,IQ180727C00039500,USD,1532649600,1.277347363281249,False,0.1,1532106870,93,-52.38095,39.5,call,3,1,2018-07-26 17:00:00
31,0.05,0.0,0.020000001,REGULAR,IQ180727C00040000,USD,1532649600,0.9609378906249991,False,0.05,1532548696,2257,66.66667,40.0,call,34,1,2018-07-26 17:00:00
32,0.1,0.0,0.020000001,REGULAR,IQ180727C00040500,USD,1532649600,1.140629296875,False,0.05,1532539885,168,66.66667,40.5,call,2,1,2018-07-26 17:00:00
33,0.05,0.0,0.0,REGULAR,IQ180727C00041000,USD,1532649600,1.0703171484375,False,0.03,1532442446,434,0.0,41.0,call,8,1,2018-07-26 17:00:00
34,0.1,0.0,0.0,REGULAR,IQ180727C00041500,USD,1532649600,1.2578162109375,False,0.05,1532448878,83,0.0,41.5,call,40,1,2018-07-26 17:00:00
