,ask,bid,change,contractSize,contractSymbol,currency,expiration,impliedVolatility,inTheMoney,lastPrice,lastTradeDate,openInterest,percentChange,strike,type,volume,dte,human_time
0,14.4,14.15,-2.7700005,REGULAR,MU180727C00040000,USD,1532649600,1.4453152734375,True,13.25,1532356858,6,-17.290888,40.0,call,10,3,2018-07-26 17:00:00
1,9.35,9.2,-0.90999985,REGULAR,MU180727C00045000,USD,1532649600,0.85937640625,True,9.34,1532373692,86,-8.878047,45.0,call,9,3,2018-07-26 17:00:00
2,9.6,9.45,0.0,REGULAR,MU180727C00045500,USD,1532649600,1.512697749023437,True,10.75,1532145006,2,0.0,45.5,call,2,3,2018-07-26 17:00:00
3,7.45,7.25,-0.25,REGULAR,MU180727C00047000,USD,1532649600,0.6875031250000001,True,7.3,1532364684,60,-3.311258,47.0,call,24,3,2018-07-26 17:00:00
4,7.6,7.45,0.0,REGULAR,MU180727C00047500,USD,1532649600,1.254886538085937,True,7.75,1532145006,4,0.0,47.5,call,10,3,2018-07-26 17:00:00
5,6.4,6.25,-1.9500003,REGULAR,MU180727C00048000,USD,1532649600,0.5507857421875001,True,6.35,1532363274,127,-23.493979,48.0,call,22,3,2018-07-26 17:00:00
6,5.9,5.75,0.0,REGULAR,MU180727C00048500,USD,1532649600,0.5117236328125,True,5.95,1532379582,0,0.0,48.5,call,18,3,2018-07-26 17:00:00
7,5.4,5.25,-0.5999998999999999,REGULAR,MU180727C00049000,USD,1532649600,0.59180095703125,True,5.4,1532372752,28,-9.999999,49.0,call,9,3,2018-07-26 17:00:00
8,4.9,4.75,0.0,REGULAR,MU180727C00049500,USD,1532649600,0.54687953125,True,3.3,1532379582,0,0.0,49.5,call,2,3,2018-07-26 17:00:00
9,4.45,4.3,-0.6999998,REGULAR,MU180727C00050000,USD,1532649600,0.5507857421875001,True,4.4,1532375400,1017,-13.725487,50.0,call,1700,3,2018-07-26 17:00:00
10,4.0,3.8,-1.03,REGULAR,MU180727C00050500,USD,1532649600,0.5419967675781251,True,3.7199999999999998,1532362535,44,-21.68421,50.5,call,160,3,2018-07-26 17:00:00
11,3.5,3.35,-1.0999999,REGULAR,MU180727C00051000,USD,1532649600,0.48926291992187504,True,3.4,1532375015,236,-24.444443,51.0,call,794,3,2018-07-26 17:00:00
12,3.05,2.91,-0.6800000700000001,REGULAR,MU180727C00051500,USD,1532649600,0.4687553125,True,3.05,1532372743,106,-18.230564,51.5,call,284,3,2018-07-26 17:00:00
13,2.69,2.49,-0.70000005,REGULAR,MU180727C00052000,USD,1532649600,0.49023947265625006,True,2.55,1532373172,562,-21.538464,52.0,call,1987,3,2018-07-26 17:00:00
14,2.16,2.11,-1.24,REGULAR,MU180727C00052500,USD,1532649600,0.41211525390625,True,2.11,1532375998,365,-37.014927,52.5,call,2758,3,2018-07-26 17:00:00
15,1.79,1.74,-0.6800000700000001,REGULAR,MU180727C00053000,USD,1532649600,0.4062559375,True,1.77,1532375788,1752,-27.755106,53.0,call,8299,3,2018-07-26 17:00:00
16,1.5,1.3900000000000001,-0.63999987,REGULAR,MU180727C00053500,USD,1532649600,0.42090422851562503,True,1.44,1532375140,1524,-30.769226,53.5,call,1865,3,2018-07-26 17:00:00
17,1.1400000000000001,1.11,-0.6000000000000001,REGULAR,MU180727C00054000,USD,1532649600,0.39063109375,True,1.13,1532375992,6408,-34.682083,54.0,call,6905,3,2018-07-26 17:00:00
18,0.88,0.86,-0.54999995,REGULAR,MU180727C00054500,USD,1532649600,0.386724882812499,False,0.87,1532375980,828,-38.73239,54.5,call,2142,3,2018-07-26 17:00:00
19,0.65,0.64,-0.5,REGULAR,MU180727C00055000,USD,1532649600,0.377935908203124,False,0.64,1532375917,5127,-43.85965,55.0,call,7470,3,2018-07-26 17:00:00
20,0.48,0.45,-0.43,REGULAR,MU180727C00055500,USD,1532649600,0.37695935546875,False,0.45,1532375952,4426,-48.863636,55.5,call,2703,3,2018-07-26 17:00:00
21,0.34,0.33,-0.35000000000000003,REGULAR,MU180727C00056000,USD,1532649600,0.374029697265624,False,0.34,1532375916,5970,-50.724636,56.0,call,4410,3,2018-07-26 17:00:00
22,0.24,0.23,-0.28999996,REGULAR,MU180727C00056500,USD,1532649600,0.37500625,False,0.23,1532375940,1811,-55.769222,56.5,call,1187,3,2018-07-26 17:00:00
23,0.17,0.15,-0.22999999000000002,REGULAR,MU180727C00057000,USD,1532649600,0.37891246093750003,False,0.16,1532375488,4671,-58.974354,57.0,call,1717,3,2018-07-26 17:00:00
24,0.12,0.11,-0.17999999,REGULAR,MU180727C00057500,USD,1532649600,0.384771777343749,False,0.11,1532375400,3913,-62.068962,57.5,call,2857,3,2018-07-26 17:00:00
25,0.09,0.08,-0.12,REGULAR,MU180727C00058000,USD,1532649600,0.39649041015625003,False,0.1,1532375419,2968,-54.545456,58.0,call,1018,3,2018-07-26 17:00:00
26,0.07,0.06,-0.10000001,REGULAR,MU180727C00058500,USD,1532649600,0.4101621484375,False,0.05,1532374086,2280,-66.66667,58.5,call,246,3,2018-07-26 17:00:00
27,0.06,0.05,-0.06999999,REGULAR,MU180727C00059000,USD,1532649600,0.4335994140625,False,0.05,1532372876,7641,-58.333332,59.0,call,1510,3,2018-07-26 17:00:00
28,0.04,0.03,-0.060000002000000004,REGULAR,MU180727C00059500,USD,1532649600,0.4335994140625,False,0.03,1532372967,1087,-66.66667,59.5,call,166,3,2018-07-26 17:00:00
29,0.04,0.03,-0.03,REGULAR,MU180727C00060000,USD,1532649600,0.46484910156250003,False,0.03,1532375995,4571,-50.0,60.0,call,2138,3,2018-07-26 17:00:00
30,0.03,0.01,-0.03,REGULAR,MU180727C00060500,USD,1532649600,0.4726615234375,False,0.03,1532375524,1039,-50.0,60.5,call,254,3,2018-07-26 17:00:00
31,0.03,0.02,-0.02,REGULAR,MU180727C00061000,USD,1532649600,0.500005,False,0.02,1532374923,3321,-50.0,61.0,call,1751,3,2018-07-26 17:00:00
32,0.02,0.0,-0.02,REGULAR,MU180727C00061500,USD,1532649600,0.500005,False,0.02,1532371333,604,-50.0,61.5,call,24,3,2018-07-26 17:00:00
33,0.02,0.0,-0.01,REGULAR,MU180727C00062000,USD,1532649600,0.523442265625,False,0.02,1532374630,6335,-33.333336,62.0,call,212,3,2018-07-26 17:00:00
34,0.03,0.01,-0.02,REGULAR,MU180727C00062500,USD,1532649600,0.5546919531250001,False,0.01,1532354157,504,-66.66667,62.5,call,26,3,2018-07-26 17:00:00
35,0.03,0.01,-0.01,REGULAR,MU180727C00063000,USD,1532649600,0.57812921875,False,0.01,1532355330,941,-50.0,63.0,call,6,3,2018-07-26 17:00:00
36,0.03,0.01,-0.020000001,REGULAR,MU180727C00063500,USD,1532649600,0.60937890625,False,0.03,1532116704,203,-40.000004,63.5,call,105,3,2018-07-26 17:00:00
37,0.02,0.0,-0.020000001,REGULAR,MU180727C00064000,USD,1532649600,0.57812921875,False,0.03,1532101436,314,-40.000004,64.0,call,10,3,2018-07-26 17:00:00
38,0.02,0.0,-0.04,REGULAR,MU180727C00064500,USD,1532649600,0.60937890625,False,0.01,1532116704,146,-79.99999,64.5,call,6,3,2018-07-26 17:00:00
39,0.02,0.0,0.0,REGULAR,MU180727C00065000,USD,1532649600,0.6250037500000001,False,0.02,1532116461,1260,0.0,65.0,call,5,3,2018-07-26 17:00:00
40,0.01,0.0,-0.01,REGULAR,MU180727C00066000,USD,1532649600,0.6250037500000001,False,0.01,1532352974,173,-50.0,66.0,call,20,3,2018-07-26 17:00:00
41,0.02,0.0,0.0,REGULAR,MU180727C00067000,USD,1532649600,0.7187528125,False,0.02,1532013474,318,0.0,67.0,call,2,3,2018-07-26 17:00:00
42,0.01,0.0,-0.01,REGULAR,MU180727C00068000,USD,1532649600,0.7187528125,False,0.01,1532108538,59,-50.0,68.0,call,3,3,2018-07-26 17:00:00
43,0.01,0.0,0.0,REGULAR,MU180727C00069000,USD,1532649600,0.7500025,False,0.01,1531933347,96,0.0,69.0,call,15,3,2018-07-26 17:00:00
44,0.02,0.0,0.01,REGULAR,MU180727C00070000,USD,1532649600,0.843751562499999,False,0.01,1531767189,1137,50.0,70.0,call,3,3,2018-07-26 17:00:00
45,0.01,0.04,0.1,REGULAR,MU180727C00071000,USD,1532649600,0.9843751562499999,False,0.1,1530040975,98,100.0,71.0,call,0,3,2018-07-26 17:00:00
46,0.01,0.0,0.11,REGULAR,MU180727C00072000,USD,1532649600,0.8750012500000001,False,0.11,1530021233,48,100.0,72.0,call,0,3,2018-07-26 17:00:00
47,0.01,0.02,0.1,REGULAR,MU180727C00073000,USD,1532649600,1.015629921875,False,0.1,1529940774,15,100.0,73.0,call,0,3,2018-07-26 17:00:00
48,0.01,0.0,0.02,REGULAR,MU180727C00074000,USD,1532649600,0.9375006250000001,False,0.02,1530212051,36,100.0,74.0,call,15,3,2018-07-26 17:00:00
49,0.01,0.0,0.02,REGULAR,MU180727C00075000,USD,1532649600,0.9687503125,False,0.02,1531143944,95,100.0,75.0,call,1,3,2018-07-26 17:00:00
50,0.01,0.0,0.03,REGULAR,MU180727C00076000,USD,1532649600,1.000005,False,0.03,1530215736,5,100.0,76.0,call,3,3,2018-07-26 17:00:00
51,0.02,0.0,0.09,REGULAR,MU180727C00077000,USD,1532649600,1.125004375,False,0.09,1529690317,83,100.0,77.0,call,0,3,2018-07-26 17:00:00
52,0.02,0.0,0.30000000000000004,REGULAR,MU180727C00078000,USD,1532649600,1.15625421875,False,0.30000000000000004,1529505953,2,100.0,78.0,call,0,3,2018-07-26 17:00:00
53,0.02,0.0,0.28,REGULAR,MU180727C00079000,USD,1532649600,1.1875040625,False,0.28,1529433269,2,100.0,79.0,call,0,3,2018-07-26 17:00:00
54,0.01,0.0,0.01,REGULAR,MU180727C00080000,USD,1532649600,1.125004375,False,0.01,1531491328,578,100.0,80.0,call,5,3,2018-07-26 17:00:00
55,0.02,0.0,0.02,REGULAR,MU180727C00081000,USD,1532649600,1.250003749999999,False,0.02,1529942771,9,100.0,81.0,call,0,3,2018-07-26 17:00:00
56,0.02,0.0,0.18,REGULAR,MU180727C00082000,USD,1532649600,1.2968785156249991,False,0.18,1529351603,2,100.0,82.0,call,0,3,2018-07-26 17:00:00
57,0.02,0.0,0.17,REGULAR,MU180727C00083000,USD,1532649600,1.328128359374999,False,0.17,1529415771,2,100.0,83.0,call,0,3,2018-07-26 17:00:00
58,0.02,0.0,0.02,REGULAR,MU180727C00084000,USD,1532649600,1.359378203125,False,0.02,1529934222,10,100.0,84.0,call,0,3,2018-07-26 17:00:00
59,0.01,0.0,0.02,REGULAR,MU180727C00085000,USD,1532649600,1.312503437499999,False,0.02,1530203119,559,100.0,85.0,call,500,3,2018-07-26 17:00:00
60,0.01,0.0,0.01,REGULAR,MU180727C00086000,USD,1532649600,1.312503437499999,False,0.01,1530215736,8,100.0,86.0,call,3,3,2018-07-26 17:00:00
61,0.02,0.0,0.02,REGULAR,MU180727C00087000,USD,1532649600,1.46875265625,False,0.02,1530200032,8,100.0,87.0,call,0,3,2018-07-26 17:00:00
62,0.02,0.0,0.01,REGULAR,MU180727C00088000,USD,1532649600,1.5000025,False,0.01,1530200065,8,100.0,88.0,call,3,3,2018-07-26 17:00:00
63,0.02,0.0,0.07,REGULAR,MU180727C00089000,USD,1532649600,1.531252343749999,False,0.07,0,1,100.0,89.0,call,0,3,2018-07-26 17:00:00
64,0.01,0.0,0.02,REGULAR,MU180727C00090000,USD,1532649600,1.4375028125,False,0.02,1530022193,79,100.0,90.0,call,0,3,2018-07-26 17:00:00
65,0.01,0.0,0.0,REGULAR,MU180727P00040000,USD,1532649600,0.9375006250000001,False,0.01,1532360652,214,0.0,40.0,put,10,3,2018-07-26 17:00:00
66,0.02,0.0,-0.02,REGULAR,MU180727P00045000,USD,1532649600,0.6562534375000001,False,0.01,1532372553,1283,-66.66667,45.0,put,273,3,2018-07-26 17:00:00
67,0.03,0.0,0.0,REGULAR,MU180727P00045500,USD,1532649600,0.6640658593750001,False,0.03,1532096354,282,0.0,45.5,put,201,3,2018-07-26 17:00:00
68,0.02,0.0,0.02,REGULAR,MU180727P00046000,USD,1532649600,0.5937540625000001,False,0.03,1532361150,284,200.0,46.0,put,15,3,2018-07-26 17:00:00
69,0.02,0.0,0.0,REGULAR,MU180727P00046500,USD,1532649600,0.5625043750000001,False,0.06,1532353844,5,0.0,46.5,put,104,3,2018-07-26 17:00:00
70,0.02,0.0,-0.01,REGULAR,MU180727P00047000,USD,1532649600,0.5312546875,False,0.02,1532366104,211,-33.333336,47.0,put,502,3,2018-07-26 17:00:00
71,0.02,0.0,0.049999997000000004,REGULAR,MU180727P00047500,USD,1532649600,0.539067109375,False,0.08,1532352974,76,166.66666,47.5,put,35,3,2018-07-26 17:00:00
72,0.02,0.0,-0.01,REGULAR,MU180727P00048000,USD,1532649600,0.500005,False,0.02,1532370377,440,-33.333336,48.0,put,167,3,2018-07-26 17:00:00
73,0.03,0.02,0.08,REGULAR,MU180727P00048500,USD,1532649600,0.500005,False,0.12,1532355161,145,200.0,48.5,put,53,3,2018-07-26 17:00:00
74,0.03,0.02,0.010000002000000001,REGULAR,MU180727P00049000,USD,1532649600,0.46094289062500005,False,0.05,1532367556,495,25.000006,49.0,put,180,3,2018-07-26 17:00:00
75,0.05,0.03,-0.02,REGULAR,MU180727P00049500,USD,1532649600,0.46094289062500005,False,0.05,1532375829,204,-28.571426,49.5,put,324,3,2018-07-26 17:00:00
76,0.06,0.05,-0.030000005000000003,REGULAR,MU180727P00050000,USD,1532649600,0.437505625,False,0.06,1532374804,1532,-33.333336,50.0,put,1671,3,2018-07-26 17:00:00
77,0.09,0.07,-0.030000001000000002,REGULAR,MU180727P00050500,USD,1532649600,0.43164630859374997,False,0.08,1532370153,585,-27.272728,50.5,put,232,3,2018-07-26 17:00:00
78,0.12,0.11,-0.030000001000000002,REGULAR,MU180727P00051000,USD,1532649600,0.416021464843749,False,0.11,1532375976,415,-21.428572,51.0,put,1556,3,2018-07-26 17:00:00
79,0.17,0.16,-0.030000001000000002,REGULAR,MU180727P00051500,USD,1532649600,0.4062559375,False,0.16,1532375981,791,-15.7894745,51.5,put,963,3,2018-07-26 17:00:00
80,0.25,0.23,-0.019999996000000003,REGULAR,MU180727P00052000,USD,1532649600,0.4062559375,False,0.23,1532375850,1999,-7.999998,52.0,put,2870,3,2018-07-26 17:00:00
81,0.34,0.33,0.03999999,REGULAR,MU180727P00052500,USD,1532649600,0.39649041015625003,False,0.34,1532375999,853,13.333328999999999,52.5,put,2329,3,2018-07-26 17:00:00
82,0.48,0.45,0.060000002000000004,REGULAR,MU180727P00053000,USD,1532649600,0.39746696289062505,False,0.47000000000000003,1532375929,1085,14.634148,53.0,put,2701,3,2018-07-26 17:00:00
83,0.64,0.61,0.100000024,REGULAR,MU180727P00053500,USD,1532649600,0.391607646484374,False,0.63,1532375929,1147,18.867931,53.5,put,1262,3,2018-07-26 17:00:00
84,0.84,0.8,0.13999999,REGULAR,MU180727P00054000,USD,1532649600,0.386724882812499,False,0.8200000000000001,1532375984,2281,20.588232,54.0,put,1952,3,2018-07-26 17:00:00
85,1.09,1.04,0.21000004,REGULAR,MU180727P00054500,USD,1532649600,0.386724882812499,True,1.08,1532375990,1138,24.137936,54.5,put,879,3,2018-07-26 17:00:00
86,1.3599999999999999,1.32,0.26,REGULAR,MU180727P00055000,USD,1532649600,0.377935908203124,True,1.34,1532375890,4501,24.074072,55.0,put,2111,3,2018-07-26 17:00:00
87,1.69,1.63,0.31999993,REGULAR,MU180727P00055500,USD,1532649600,0.37695935546875,True,1.6600000000000001,1532375823,1190,23.880592,55.5,put,236,3,2018-07-26 17:00:00
88,2.07,1.99,0.37,REGULAR,MU180727P00056000,USD,1532649600,0.38379522460937504,True,2.02,1532375993,2596,22.424244,56.0,put,294,3,2018-07-26 17:00:00
89,2.47,2.39,0.44000006,REGULAR,MU180727P00056500,USD,1532649600,0.386724882812499,True,2.42,1532375122,1345,22.222225,56.5,put,159,3,2018-07-26 17:00:00
90,2.91,2.81,0.43000007,REGULAR,MU180727P00057000,USD,1532649600,0.39942006835937505,True,2.76,1532371912,668,18.454939,57.0,put,229,3,2018-07-26 17:00:00
91,3.35,3.25,0.56999993,REGULAR,MU180727P00057500,USD,1532649600,0.40039662109375,True,3.31,1532375823,1284,20.802917,57.5,put,264,3,2018-07-26 17:00:00
